title,tags,category,expected,predicted,rule,is_game,is_cover,suspicious_reason
缘，能和你住在一起好幸福,"直播切片,东北切蒲英,结月缘,IA,ONE",单机游戏,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'单机游戏'非音乐分区，需LLM确认
术人狂喜！给新术人打破术圈固有观念！这些老歌听过没？,"IA,镜音铃,镜音双子,初音未来,VOCALOID,クエン酸,Hitorie,sasakure.U.K,Mayu,Nem",日常,ia_related,ia_music,music_weird_title,False,False,tags有IA/VOCALOID但标题格式非标准歌曲(clean='术人狂喜！给新术人打破术圈固有观念！这些老歌听过没？')，需LLM确认
兔羽终于修成正果啦！,"结月缘,IA,朋友收集,直播切片,兔羽",单机游戏,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'单机游戏'非音乐分区，需LLM确认
IA不像演的,"直播切片,OИE,IA,天然,ONE",单机游戏,ia_related,ia_music,music_weird_title,False,False,tags有IA/VOCALOID但标题格式非标准歌曲(clean='IA不像演的')，需LLM确认
要和小熊一起去兜风吗&gt;ω&lt;《Conqueror》,"Milfy,VRChat,Conqueror,Cyber,IA,3D,MMD",翻唱,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='要和小熊一起去兜风吗&gt;ω&lt;《Conqueror》')，需LLM确认
IA,"画画画画画,指绘,摸鱼,IA,绘画过程,同人,绘画,原创",绘画,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='IA')，需LLM确认
四月是5k的谎言,"图寻,冯柯南,geo,生活记录,IA,音乐",原创音乐,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='四月是5k的谎言')，需LLM确认
【MMD】 INTERGALACTIA / KIRA feat. IA GLOWB【YYB式初音ミク】【4K30fps】,"日本音乐,电音,MV,3D,MMD,舞蹈,动画,VOCALOID,初音ミク",MMD·3D,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'MMD·3D'非音乐分区，需LLM确认
"【MMD】愛♡スクリ～ム！ - AiScReam ／ TDA Maid Models IA,Haku &amp; luka【搬运】","舞蹈,VOCALOID,TDA,MMD",MMD·3D,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'MMD·3D'非音乐分区，需LLM确认
「IA正片合集」响彻大地的歌声,"cosplay,虚拟歌姬,把兴趣玩出名堂,cos,术力口,lia,ia,vocaloid,メテオ",仿妆cos,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'仿妆cos'非音乐分区，需LLM确认
IA x 结月缘 | 月穹之舞——,"IA小天使OFFICIAL,术力口,兔羽,结月缘,IA,虚拟歌姬,绘画过程,板绘,VOCALOID",绘画,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'绘画'非音乐分区，需LLM确认
ia,"传说之下,音乐现场,IA,电子音乐,电音,高能音乐挑战赛",MV,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='ia')，需LLM确认
IA x 结月缘 | 与你月夜起誓——,"结月缘,IA,虚拟歌姬,绘画过程,IA小天使OFFICIAL,术力口,兔羽,绘画,VOCALOID",绘画,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'绘画'非音乐分区，需LLM确认
恰樱饼（求大家助力IA娃成团）,"伊爱,cos,IA",舞蹈综合,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='恰樱饼（求大家助力IA娃成团）')，需LLM确认
OИE/ONE带你逛恐怖美术馆 【音声软件实况】【OИE/IA/结月缘】,"AI VOICE,恐怖美术馆,结月缘,cevio ai,voiceroid,OИE,IA,游戏实况,ONE,实况解说",单机游戏,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'单机游戏'非音乐分区，需LLM确认
听说发视频有流量,"虚拟歌手,IA,绘画过程,美少女",日常,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'日常'非音乐分区，需LLM确认
【IA】【群宣】IA的照片分享awa,"必剪创作,IA,虚拟歌姬,VOCALOID,V家,术力口,群宣,六兆年",日常,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'日常'非音乐分区，需LLM确认
「橙星」ORANGESTAR是谁？？？,"夏背,春夏秋冬代行者,Orangestar,EDM,めありー,音乐推荐,IA,初音未来,4月新番,VOCALOID",MAD·AMV,ia_related,ia_music,music_weird_title,False,False,tags有IA/VOCALOID但标题格式非标准歌曲(clean='「橙星」ORANGESTAR是谁？？？')，需LLM确认
【MMD/2D向渲染】HIGHER—街头文化，绝妙舞步【YYB式改変初音ミク】,"miku,街头文化,IA,嘻哈,街舞,MMD,初音未来,舞蹈,VOCALOID,初音ミク",MMD·3D,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'MMD·3D'非音乐分区，需LLM确认
你还不知道IA要有棉花娃娃了吗？,"棉花娃娃,CEVIO,IA,娃娃,VOCALOID",动画综合,ia_related,ia_music,music_weird_title,False,False,tags有IA/VOCALOID但标题格式非标准歌曲(clean='你还不知道IA要有棉花娃娃了吗？')，需LLM确认
ia的emoji,"Cosplay,IA,日常",舞蹈综合,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='ia的emoji')，需LLM确认
什么！？你还没有在用IA动态表情包吗！？,"EmoteLab,表情包,CEVIO,IA,VOCALOID",动画综合,ia_related,ia_music,music_weird_title,False,False,tags有IA/VOCALOID但标题格式非标准歌曲(clean='什么！？你还没有在用IA动态表情包吗！？')，需LLM确认
我只想看到你的笑颜。,IA,绘画,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='我只想看到你的笑颜。')，需LLM确认
［整活/r-906］r-906的歌逐渐变得不好听了,"IA,初音未来,支持r-906谢谢喵,os大牙哥好帅,r-906,术力口",绘画,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'绘画'非音乐分区，需LLM确认
大家都开愚人节玩笑那我愚人节发个真视频预告你不炸了吗,"绝地潜兵2创作者激励计划,绝地潜兵2,光能者,VOICEROID,结月缘,IA,愚人节,FPS,搞笑,预告",单机游戏,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'单机游戏'非音乐分区，需LLM确认
看来人类文明凶多鸡少了,"进来吃国宴,足立零,ooc致歉,重音teto,IA,抽象,杂音未来,初音未来",绘画,ia_related,ia_music,music_signal,False,False,分类为ia_music但分区'绘画'非音乐分区，需LLM确认
【V家杂谈】为什么说V家游戏正统在PSV？唠唠PSV上的那些VOCALOID游戏,"初音ミク,洛天依,星尘,游戏杂谈,VOCALOID,虚拟之声创作计划·2024第一期,PSV,GUMI,IA,虚拟歌手分享官,音乐游戏",VOCALOID·UTAU,ia_related,ia_music,music_weird_title,True,False,tags有IA/VOCALOID但标题格式非标准歌曲(clean='为什么说V家游戏正统在PSV？唠唠PSV上的那些VOCALO')，需LLM确认
姐姐你玩摇滚，你玩它有啥用啊！,"二手玫瑰,IA,仙儿",VOCALOID·UTAU,ia_related,ia_music,music_only_ia,False,False,tags仅有'IA'但无VOCALOID/歌姬标签，IA可能是笔误或非虚拟歌姬(clean='姐姐你玩摇滚，你玩它有啥用啊！')，需LLM确认
纳米砧板，小葵,"结月缘,ONE,琴叶葵,琴叶茜,VOCALOID,VOICEROID,绁星灯,MMD,弦卷真纪,IA",VOCALOID·UTAU,ia_related,ia_music,music_weird_title,False,False,tags有IA/VOCALOID但标题格式非标准歌曲(clean='纳米砧板，小葵')，需LLM确认
【 X-LIVE全力呈现】 2016年IA上海初回演唱会：PARTY A GOGO 巡游派对,"自然之敌P,阳炎PROJECT,IA,JIN爹,IA小天使,V家,预告资讯,LIVE演唱会,LIA,VOCＡLOID",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:演唱会,False,False,标题含'演唱会'(非歌曲信号)但tags有音乐标签，需LLM确认
【大型纪录片】法斯特传奇,"V家,OИE,恩奈,CeVIO,IA,VOCALOID,CeVIO AI,伊爱,HIPPI",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:纪录片,False,False,标题含'纪录片'(非歌曲信号)但tags有音乐标签，需LLM确认
原来这些四月新番的op·ed都是术力口p主写的？【盘点·科普·推歌】（下半）,"GUMI,IA,虚拟之声创作计划·2023第一期,GARNiDELiA,chinozo,虚拟歌手分享官,四月新番,vflower,ryo,初音未来,赤坂明",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:科普,False,False,标题含'科普'(非歌曲信号)但tags有音乐标签，需LLM确认
【术力口P主推荐—— 一滴P 篇】,"初音ミク,一滴P,ひとしずくP × やま△,GUMI,C社六子,#IA,VOCALOID,神威乐步,MAYU",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:推荐,False,False,标题含'推荐'(非歌曲信号)但tags有音乐标签，需LLM确认
【中国组】2023Orangestar生贺企划/橙星组曲大串烧【蜜柑星诞生祭】,"Orangestar,Synthesizer V,翻唱,2023Orangestar生贺,歌曲串烧,外语翻唱,2023虚拟歌手创作赛,IA,VOCALOID,日语翻唱",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:组曲,False,True,标题含'组曲'(非歌曲信号)但tags有音乐标签，需LLM确认
盘点V家歌姬们最接近传说曲的歌曲,"IA,初音未来,虚拟歌姬,术力口,KAITO,VOCALOID,镜音双子,GUMI,V家,初音ミク",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:盘点,False,False,标题含'盘点'(非歌曲信号)但tags有音乐标签，需LLM确认
【术力口P主推荐—— kemu 篇】,"GUMI,堀江晶太,镜音铃,VOCALOID,kemu,IA",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:推荐,False,False,标题含'推荐'(非歌曲信号)但tags有音乐标签，需LLM确认
IA名曲60首,"VOCALOID,名曲,IA",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:名曲,False,False,标题含'名曲'(非歌曲信号)但tags有音乐标签，需LLM确认
【声音样本试听】3月12日发售 「CeVIO AI TALK -ARIA ON THE PLANETES-」 IA ver.,"打卡挑战,虚拟主播,开口脆,声音样本,CeVIO,Vtuber,种草大作战,IA,试听",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:样本试听,False,False,标题含'样本试听'(非歌曲信号)但tags有音乐标签，需LLM确认
【术曲推荐】个人向泛术曲推荐 第三期（抒情曲向）,"抒情曲,VOCALOID,虚拟歌手,IA,初音未来,MIKU,V家,术曲推荐,听歌",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:推荐,False,False,标题含'推荐'(非歌曲信号)但tags有音乐标签，需LLM确认
听伴奏猜术曲（6）,"IA,伴奏,KPOP人集合企划,初音未来,flower,可不,vocaloid,术力口,必剪创作,歌爱雪,音乐安利大赏",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:猜术曲,False,False,标题含'猜术曲'(非歌曲信号)但tags有音乐标签，需LLM确认
下着雨的心能否用一首歌来成为你的伞？Guiano篇【P主音乐电台11】,"虚拟歌手分享官,术力口,虚拟歌手,可不,IA,VOCALOID,V flower,初音未来,Guiano,初音ミク",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:P主音乐电台,False,False,标题含'P主音乐电台'(非歌曲信号)但tags有音乐标签，需LLM确认
只有舍弃梦想才能成为大人吗？钢琴下的极致温柔！傘村トータ篇【P主音乐电台13】,"术力口,虚拟歌手分享官,VOCALOID,ACG音乐,虚拟之声创作计划·2023第四期,虚拟歌手,初音ミク,初音未来,傘村トータ,音乐推荐,IA",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:P主音乐电台,False,True,标题含'P主音乐电台'(非歌曲信号)但tags有音乐标签，需LLM确认
IA 和ONE成都演唱会,"IA,ONE",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:演唱会,False,False,标题含'演唱会'(非歌曲信号)但tags有音乐标签，需LLM确认
【现场版】  V家总动员 心  【Vmoe字幕组】,"初音未来,原创曲,巡音,IA,VOCALOID,镜音",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:现场,False,False,标题含'现场'(非歌曲信号)但tags有音乐标签，需LLM确认
会唱错字的虚拟歌姬！IA:[R]骑雅马哈摩托车激情演唱《江南》【声库靶场·性能测试】,"IA,声库靶场,虚拟之声创作计划,VOCALOID6,江南,虚拟歌姬,VOCALOID",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:靶场,False,False,标题含'靶场'(非歌曲信号)但tags有音乐标签，需LLM确认
【特别企划】2012 VOCALOID&amp;UTAU 总年榜 TOP100 神仙打架的2012年，第一竟然是？！,"UTAU,虚拟歌手,初音未来,虚拟之声创作计划·2023第一期,排行,初音未来39感谢日,GUMI,IA,VOCALOID",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:TOP100,False,False,标题含'TOP100'(非歌曲信号)但tags有音乐标签，需LLM确认
【神曲】VOCALOID传说入BEST100【2012年度版】,"镜音LEN,镜音レン,VOCALOID,初音MIKU,GUMI,IA_-ARIA_ON_THE_PLANETES-,镜音RIN,KAITO,巡音LUKA",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:BEST,False,False,标题含'BEST'(非歌曲信号)但tags有音乐标签，需LLM确认
【Lia/IA 2.0】声库与中之人对比,"IA,VOCALOID,鸟之诗,Lia,CeVIO",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:声库,False,False,标题含'声库'(非歌曲信号)但tags有音乐标签，需LLM确认
週刊VOCALOID·UTAU Ranking#582・524,"VOCALOID,UTAU,結月ゆかり,週刊UTAU Ranking,ia,GUMI,sippotan,初音ミク",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:RANKING,False,False,标题含'RANKING'(非歌曲信号)但tags有音乐标签，需LLM确认
【2016NicoNico超Party】ODDS&amp;ENDS-VOCALOID ALL STARS,"鏡音リン,GUMI,鏡音レン,IA,初音MIKU,VOCALOID,初音ミク,MEIKO,巡音ルカ,KAITO",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:超Party,False,False,标题含'超Party'(非歌曲信号)但tags有音乐标签，需LLM确认
爽快感、透明感、中毒性MAX的VOCALOID名曲【20首】,"IA,VOCALOID,初音未来,虚拟歌手",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:名曲,False,False,标题含'名曲'(非歌曲信号)但tags有音乐标签，需LLM确认
【⚠️难绷警告⚠️】VOCALOID6 AI声库原生日语靶场测试：初音未来的消失（快速念白部分）【部分声库】,"结月缘,IA,初音未来的消失,V6声库测试,GUMI,日语测试靶场,VOCALOID6 AI,VOCALOID,初音ミク,暴走p",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:靶场,False,False,标题含'靶场'(非歌曲信号)但tags有音乐标签，需LLM确认
【官方版】 【niconico超party2015 V家部分】NicoNico Music Party 2015 VOC,"GUMI,VOCALOID,镜音リン・レン,初音ミク,巡音ルカ,IA",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:超Party,False,False,标题含'超Party'(非歌曲信号)但tags有音乐标签，需LLM确认
【VOCALOID】再生回数排行榜TOP50【2021年上半年发行曲】,"初音,V家,鏡音リン,初音未来,巡音ルカ,MIKU,镜音双子,IA,GUMI,巡音LUKA",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:排行,False,False,标题含'排行'(非歌曲信号)但tags有音乐标签，需LLM确认
【试着跳了…？】おねがいダーリン｜ONE (song by ナナホシ管弦楽団)【4K高清】,"ナナホシ管弦楽団,拜託了达令,ONE,OИE,恩奈,CeVIO,おねがいダーリン,IA小天使OFFICIAL",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:试着跳,False,True,标题含'试着跳'(非歌曲信号)但tags有音乐标签，需LLM确认
【N站/niconico】18首神话曲现再生数,"Miku,神话曲,VOCALOID,GUMI,VOCALOIDボーカロイド,IA,必剪创作,n站,wowaka,初音未来",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:神话曲,False,False,标题含'神话曲'(非歌曲信号)但tags有音乐标签，需LLM确认
週刊VOCALOID RANKING #255,"VOCALOID,SIPPOTAN,激战周,IA封面,周刊VOCALOIDランキング",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:RANKING,False,False,标题含'RANKING'(非歌曲信号)但tags有音乐标签，需LLM确认
【N站弹幕】或许是2021年第四首vocaloid神话曲？《六兆年零一夜物语》,"IA,N站弹幕,vocaloid,vocaloid神话曲",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:神话曲,False,False,标题含'神话曲'(非歌曲信号)但tags有音乐标签，需LLM确认
orangestar(蜜柑星P)术曲N站播放量排行Top1-20,"AliceIn冷冻库,初音ミク,黎明前线,orangestar,IA,明日的夜空哨戒班,n-buna,空奏列车,VOCALOID,Henceforth",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:排行,False,False,标题含'排行'(非歌曲信号)但tags有音乐标签，需LLM确认
【短的小剧场】哼哼啊啊啊啊啊啊啊啊,"哭泣少女乐队,雑踏、僕らの街,ONE,IA",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:小剧场,False,False,标题含'小剧场'(非歌曲信号)但tags有音乐标签，需LLM确认
同人演唱会Vocaloid medley 2025,"巡音ルカ,LIVE,VOCALOID,鏡音リン,KAITO,初音ミク,鏡音レン,GUMI,重音テト,IA",VOCALOID·UTAU,ia_related,ia_related,nonsong_mixed:演唱会,False,False,标题含'演唱会'(非歌曲信号)但tags有音乐标签，需LLM确认
